1956B     NGC4783         193.65000000 -12.55805556  -9.00000000 -99.00000000 E        -5.0  -100.   105.  4448.000  12.95   1.36   -40.0   -15.0   - 18.60 * -        Apr8        *Zwicky
1956D     IC850           196.95833333  -0.86833333  -9.00000000 -99.00000000 Scd       7.0    77.   110.  5413.000  14.67   0.92    12.0     6.0   - 19.20 * -        Feb11       *Zwicky
1956E     A113100-1609    172.75000000 -16.15000000  -9.00000000 -99.00000000 Sc:     -99.9  -100.  -100. -9999.900  17.50 -99.90     3.0    -4.0   - 19.50 * -        Feb10       *Zwicky
1956F     A132300+0648    200.75000000   6.80000000  -9.00000000 -99.00000000 I:      -99.9  -100.  -100. -9999.900  19.50 -99.90     1.0    -1.0   - 19.60 * -        Mar10       *Zwicky
1956G     PGC0091272      199.29166667   2.34111111  -9.00000000 -99.00000000 Sc        5.0    90.   117. -9999.900  17.50   0.82    -9.0     5.0   - 19.30 * -        Mar10       *Zwicky
1956H     PGC0091277      200.19166667   2.27138889  -9.00000000 -99.00000000 Scd       7.0    82.   171. -9999.900  17.50   0.85    -2.0    11.0   - 19.30 * -        Feb11       *Zwicky
1956I     A131748-0134    199.45000000  -1.56666667  -9.00000000 -99.00000000 I:      -99.9  -100.  -100. -9999.900  18.70 -99.90    -4.0     0.0   - 20.20 * -        Apr9        *Zwicky
1956J     PGC0045736      197.68750000   0.03277778  -9.00000000 -99.00000000 Sc:     -99.9  -100.  -100. 11839.000  15.02 -99.90     9.0    -5.0   - 19.80 * -        Apr9        *Zwicky
1956K     PGC0045982      198.45833333  -3.60777778  -9.00000000 -99.00000000 Sb      -99.9    86.    94.  9087.000  14.99   1.00   -12.0    -1.0   - 19.60 * -        Feb11       *Zwicky
1957A     NGC2841         140.50833333  50.97694444 140.46333333  50.99777778 Sb        3.0    65.   147.   638.000   9.96   1.89  -106.0    73.0   B 14.60 - Iapec    Mar1        Schurer
1957B     NGC4374         186.26666667  12.88750000  -9.00000000 -99.00000000 E        -4.7  -100.   135.   913.000  10.00   1.81    -8.0    47.0   B 12.20 - Ia       May8        Romano,Gates
1957C     NGC1365          53.40000000 -36.14055556  -9.00000000 -99.00000000 SBb       3.2    58.    32.  1662.000  10.35   2.04   -54.0    75.0   - 16.50 * -        Oct         *Gates
1957D     NGC5236         204.25000000 -29.86777778 204.26470833 -29.82802778 SBc       5.1    21.  -100.   513.000   7.91   2.12    20.0   127.0   - 15.00 * -        Dec         *Gates
1958A     M+03-41-27      240.20833333  19.71166667 240.20920833  19.71030556 Sa:     -99.9    33.  -100. -9999.900  17.50   0.52    -1.0    -5.0   - 19.00 * -        Aug8        *Zwicky
1958B     A023706+0119     39.27500000   1.32444444  39.27508333   1.32458333 Sb      -99.9  -100.  -100. -9999.900  16.00 -99.90    -1.0     7.0   - 18.00 * -        Dec5        *Humason
1958C     E443-G18        194.54166667 -30.58666667  -9.00000000 -99.00000000 Sb        3.0    27.  -100. -9999.900  15.14   0.96   -21.0    22.0   - 19.60 * -        Apr15       *Zwicky
1958D     E440-G28        178.45416667 -30.77250000  -9.00000000 -99.00000000 Sb        2.5    65.   177. 16097.000  15.36   0.99    -6.0   -13.0   - 19.50 * -        Apr15       *Zwicky
1958E?    M+07-07-72       50.18333333  42.80638889  -9.00000000 -99.00000000 Sb      -99.9    72.  -100.  6770.000  16.00   0.82   -11.0     0.0   - 17.50 * -        Feb10       *Gates
1958F?    NGC5082         200.16666667 -43.70194444  -9.00000000 -99.00000000 S0       -1.8    61.    23.  3905.000  13.69   1.21   -25.0     0.0   - 16.00 * -        Jun13       *Humason
1959A     NGC1350          52.78333333 -33.62888889  -9.00000000 -99.00000000 SBab      2.0    63.  -100.  1888.000  11.15   1.75    22.0    70.0   - 16.00 * -        Jan6        *Gates
1959B     NGC4921         195.35833333  27.88666667 195.36483333  27.87305556 SBab      2.0    30.   165.  5457.000  13.25   1.38    16.0   -48.0   - 18.20 : Pec      May4:       Humason
1959C     M+01-34-05      197.84583333   3.41166667 197.84925000   3.41050000 SBc       4.8    90.   113.  3041.000  15.13   1.13     7.0    -3.0   B 14.08 - Ia       Jun28       Humason
1959D     NGC7331         339.26666667  34.41555556 339.25737500  34.41888889 Sb        3.1    70.   171.   821.000  10.15   2.01   -32.0    13.0   B 13.80 - IIL      Jun30       Humason
1959E     NGC4321         185.72916667  15.82277778 185.74545833  15.81702778 SBbc      4.4    36.    30.  1587.000   9.99   1.88    58.0   -21.0   - 17.50 * I        Feb21       *Humason
1959F     M+00-08-25       42.42083333  -0.52333333  42.42837500  -0.51783333 SBb       3.0    47.    55.  6521.000  14.83   0.99    28.0    20.0   - 18.50 * -        Dec26       *Humason
1959G     A201040-4356    302.66666667 -43.93500000 302.66666667 -43.93500000 -       -99.9  -100.  -100. -9999.900  15.60 -99.90     4.0    -4.0   - 15.54 - -        Aug24       *Hoffmeister
1960A     A023526+0206     38.85833333   2.11138889  38.86025000   2.11163889 S       -99.9  -100.  -100. -9999.900  16.50 -99.90     5.0    -8.0   - 16.00 * -        Jan20       *Humason
1960B     M+02-32-144     188.68333333   9.00472222 188.68337500   9.00272222 S0       -2.0    64.  -100. 12861.000  14.94   0.74     5.0    -6.0   - 16.00 * -        Feb20       *Kearns
1960C     M+03-31-41      181.78750000  16.99666667 181.78866667  16.99883333 SBb       3.0     4.  -100.  6740.000  14.69   1.14    -4.0     9.0   - 17.00 * -        Feb20       *Humason
1960D     M+04-20-30      125.07083333  20.87583333 125.07425000  20.86794444 Sd        8.0    22.  -100.  5037.000  14.81   1.19    18.0   -26.0   - 16.40 * -        Mar20       *Humason
1960E     A121737+1217    184.40416667  47.88694444 184.40441667  47.88716667 Sb:     -99.9  -100.  -100. -9999.900  17.80 -99.90     1.0    -8.0   - 16.50 * -        Mar20       *Humason
1960F     NGC4496A        187.91666667   3.93916667 187.92525000   3.94663889 SBd       8.2    46.    70.  1731.000  12.12   1.58    38.0    24.0   B 11.34 - Ia       Apr20       Humason
1960G     M+03-29-60      172.72916667  18.39083333 172.76491667  18.38780556 Sc      -99.9    53.  -100. -9999.900  15.31   0.74    14.0    -6.0   - 17.50 * -        Apr19:      Humason
1960H     NGC4096         181.50416667  47.47861111 181.53137500  47.51066667 SBc       5.2    79.    20.   558.000  11.18   1.81    67.0   114.0   - 14.50 * Iapec    Jun18       *Wild,Humason
1960I     M+08-23-37      186.73750000  48.27694444 186.73929167  48.27466667 SBc       5.5    21.  -100.  7800.000  14.60   0.95     5.0   -11.0   - 15.70 - I*       May15:      Humason
1960J     NGC4375         186.25000000  28.55833333 186.26479167  28.56258333 SBab      2.1    36.     5.  9059.000  13.79   1.15    37.0    17.0   - 18.50 * -        Jun18       *Humason
1960K     M+06-49-68      339.94166667  34.38000000 339.93637500  34.37816667 Sc        6.0    29.  -100.  7438.000  15.24   0.82   -10.0    -6.0   - 19.00 * -        Jun18       *Humason
1960L     NGC7177         330.17500000  17.73805556 330.17345833  17.72219444 SBb       2.8    51.    90.  1148.000  11.92   1.50     6.0   -54.0   - 16.00 * -        Aug14       *Humason
1960M     NGC2565         124.95000000  22.03138889 124.94766667  22.04136111 SBbc      4.0    66.   167.  3588.000  13.35   1.28   -13.0    34.0   - 17.00 * I        Oct26       *Gomes
1960N     M+04-20-51      126.53333333  21.45694444 126.53325000  21.45902778 Sd        8.0    90.    30.  4487.000  15.20   0.97    11.0    12.0   - 16.60 * I        Oct26       *Gomes
1960O     M+05-55-40      354.10833333  27.93555556 354.10645833  27.93902778 Sc        6.0    90.   176.  8856.000  16.71   1.02    -1.0    10.0   - 18.50 * -        Nov10       *Humason
1960P     M+05-03-47       16.54166667  31.40611111  16.54183333  31.40655556 Sc        5.0    71.    33.  9322.000  15.69   1.11     4.0     2.0   - 17.50 * I        Nov22       *Gomes
1960Q     PGC0005935       23.97916667  -5.49750000  23.97904167  -5.49838889 Sc      -99.9    18.  -100. 15744.000  16.44   0.62     1.0    -2.0   - 17.50 * -        Dec13       *Humason
1960R     NGC4382         186.35416667  18.19083333 186.35354167  18.15544444 S0/a     -1.4    44.  -100.   751.000   9.94   1.86     8.0  -132.0   B 11.60 - Ia       Dec19       Gates,Rosino
1961A     M+00-08-02       41.01666667   0.77472222  41.01862500   0.78233333 SBa       1.0    50.  -100. 13552.000  15.33   0.82     9.0    27.0   - 19.00 * -        Jan12       *Humason
1961B     IC2363          126.44166667  19.44972222 126.44216667  19.45411111 SBbc      4.0    28.  -100.  7616.000  14.89   0.95     9.0    18.0   - 18.50 * I        Jan12       *Humason
1961C     M+07-05-29       33.85000000  41.11555556  33.85475000  41.11375000 SBc       6.0    37.  -100. -9999.900  16.40   0.74     3.0    -8.0   - 18.20 * -        Jan14       *Humason
1961D     M+05-30-101     192.72500000  27.84194444 192.73504167  27.83863889 E        -5.0  -100.  -100.  7912.000  15.06   0.52    32.0   -12.0   - 16.00 - I        Jan5        Kearns
1961E     A151735+0503    229.39583333   5.05361111 229.39625000   5.05386111 Sa      -99.9  -100.  -100. 12900.000  15.70 -99.90   -10.0    -2.0   - 17.00 * -        Jan23       *Gomes
1961F     NGC3003         147.15000000  33.42138889 147.16004167  33.42647222 SBbc      4.3    83.    79.  1481.000  12.17   1.77    34.0    17.0   - 13.00 - IIL:     Feb18       Wild
1961G     M+04-25-12      155.58750000  21.22333333 155.58625000  21.22288889 Sb      -99.9    82.    85. 16120.000  16.63   0.65    -9.0    -2.0   - 18.20 * -        May5        *Humason
1961H     NGC4564         189.11250000  11.43916667 189.11366667  11.44016667 E        -4.9  -100.    47.  1124.000  11.86   1.51     0.0     5.0   B 11.80 - Ia       May8        Romano
1961I     NGC4303         185.47916667   4.47361111 185.50187500   4.47041667 SBbc      4.2    25.   162.  1574.000  10.08   1.82    82.0   -12.0   B 13.50 * II       Jun3        *Humason
1961J     M+05-38-27      243.04583333  29.57388889 242.94820833  29.57258333 Sa      -99.9  -100.  -100. 16150.000  15.06   0.67    -1.0    -1.0   - 16.00 * IIpec    Jun6        *Kearns
1961K     M+03-31-25      180.83333333  16.51000000 180.83254167  16.50902778 Sbc:    -99.9    26.  -100.  6967.000  14.53   0.74   -10.0    -5.0   - 16.30 * -        Jun4        *Humason
1961L     NGC3221         155.58333333  21.56916667 155.57925000  21.58447222 SBc       5.8    83.   167.  4105.000  14.03   1.50   -19.0    53.0   - 17.50 * -        Jul         *Wild
1961M     M+05-03-75       17.50000000  32.36861111  17.50300000  32.37827778 S       -99.9    34.    15.  5228.000  14.54   1.32    16.0    37.0   - 17.00 * -        Aug6        *Kearns
1961N     IC5342          354.65833333  27.01111111 354.66183333  27.00941667 E        -5.0  -100.  -100.  9253.000  15.62   0.40     1.0    -7.0   - 16.80 * -        Sep2        *Humason
1961O     M+07-06-19       36.68333333  43.61388889  36.68208333  43.61475000 Sb        3.0    34.  -100. -9999.900  17.00   0.82    -2.0    10.0   - 17.00 * -        Sep4        *Humason
1961P     UGC2069          38.90416667  37.63888889  -9.00000000 -99.00000000 SBcd      7.0    62.    65.  3709.000  13.08   1.38     0.0   -36.0   - 13.80 - Ia       Sep11       Wild
1961Q     NGC550           21.67500000   2.02166667  21.67250000   2.02552778 Sa        1.1    70.   120.  5873.000  13.29   1.19   -20.0    13.0   - 17.20 * -        Nov30       *Humason
1961R     M+05-03-76       17.51250000  32.91416667  17.50612500  32.91530556 S       -99.9    55.  -100. -9999.900  15.66   0.71   -11.0     5.0   - 17.00 * -        Nov7        *Humason
1961S     M+04-25-05      155.25416667  21.71666667 155.25816667  21.71497222 E1:     -99.9  -100.  -100. -9999.900  16.07   0.22    19.0    -6.0   - 18.30 * -        Nov7        *Kearns
1961T     M+06-21-66      144.74583333  33.45166667 144.74650000  33.45269444 Sc        5.0  -100.  -100. -9999.900  17.89   0.22    -3.0     5.0   - 17.50 * -        Nov8        *Gates
1961U     NGC3938         178.20416667  44.12083333  -9.00000000 -99.00000000 Sc        5.2    14.  -100.   809.000  10.78   1.71    81.0   104.0   - 13.80 - IIL      Jan119      2Wild
1961V?    NGC1058          40.87500000  37.34166667  40.90175000  37.34541667 Sc        5.0    21.  -100.   492.000  11.82   1.48    76.0    17.0   - 12.50 - IIpec?   Dec11       Wild
1962A     M+05-31-132     196.65000000  27.87333333 196.64816667  27.87494444 Sb        3.0    56.  -100.  6137.000  16.08   0.91   -11.0     7.0   - 15.20 - Ia*      Jan20       Zwicky
1962B     M+05-36-25      230.68750000  29.76972222 230.68879167  29.76894444 Sa        0.8    42.   100.  6867.000  14.87   0.92     5.0    -1.0   - 17.00 * I        Jan6        *Zwicky
1962C     M+03-41-85      241.26666667  17.58027778 241.27079167  17.58183333 Sc        6.0    66.    59. -9999.900  17.12   0.63    12.0     6.0   - 18.00 * -        Jan6        *Zwicky
1962D     M-05-25-12      158.30416667 -27.91888889 158.30233333 -27.91980556 Sc        6.0    60.  -100. -9999.900  17.40   0.52     0.0    -2.0   - 17.40 * -        Feb3        *Zwicky
1962E     M+04-27-10      168.77500000  25.89555556 168.77304167  25.89213889 Sa        1.0    35.  -100. 14250.000  15.39   0.83    -4.0   -14.0   - 17.10 : Ia*      Mar1        Rudnicki
1962F     M+04-20-13      124.35833333  21.68555556 124.36887500  21.67422222 SBc       5.1    34.   110.  3565.000  13.60   1.34    38.0   -40.0   - 17.00 * -        Apr28       *Berger
1962G     M+05-36-34      232.02083333  29.01111111 232.02750000  29.01005556 E        -5.0  -100.  -100. 20629.000  15.16 -99.90     4.0    -4.0   - 19.00 * -        May1        *Zwicky
1962H     IC4237          201.13750000 -21.13694444  -9.00000000 -99.00000000 SBb       3.2    54.   140.  2662.000  13.31   1.34   -19.0    -3.0   - 13.00 * II       Jun28       *Chavira,Haro
1962I     M+05-31-112     195.72083333  27.51805556 195.71820833  27.51955556 -       -99.9    59.  -100. -9999.900  17.06   0.51    -8.0     7.0   - 16.60 - I:       May18       Berger
1962J     NGC6835         298.63750000 -12.56750000  -9.00000000 -99.00000000 SBa       1.0    90.    70.  1613.000  13.33   1.38   -42.0   -23.0   - 12.80 : Ia       Aug28       Wild,Bertaud
1962K     NGC1090          41.63750000  -0.24638889  41.62750000  -0.24455556 SBbc      3.9    66.   102.  2757.000  12.42   1.61   -52.0    10.0   - 18.20 * -        Sep3        *Rudnicki
1962L     NGC1073          40.91666667   1.37666667  -9.00000000 -99.00000000 SBc       5.4    25.    15.  1210.000  11.47   1.68    10.0    77.0   B 13.94 - Ic       Dec6        Rosino,Haro,Chavira
1962M     NGC1313          49.56250000 -66.49750000  -9.00000000 -99.00000000 SBcd      6.9    38.  -100.   461.000   9.66   1.96     0.0  -150.0   B 11.70 : IIP      Dec4        Sersic
1962N     M+05-36-13      230.29583333  26.33111111 230.29725000  26.33233333 Sb      -99.9    77.    80. 10472.000  15.62   0.93     0.0     3.0   - 17.00 * -        Dec3        *Zwicky
1962O     M+07-08-01       51.12083333  40.02611111  -9.00000000 -99.00000000 E:      -99.9  -100.  -100. 14150.000  16.07   0.34    15.0    11.0   - 19.80 * -        Nov30       *Zwicky
1962P     NGC1654          71.45416667  -2.08277778  -9.00000000 -99.00000000 Sa        1.1     4.  -100.  4559.000  14.17   0.88    25.0 -9999.9   - 14.30 : I        Oct31       Rosino
1962Q     NGC2276         111.80416667  85.75555556  -9.00000000 -99.00000000 SBc       5.2    21.    20.  2407.000  11.89   1.45   -34.0   -11.0   - 16.90 * -        Feb25       *Shachbazian,Iskudarian
1962R?    UGC1810          35.37083333  39.37527778  35.37958333  39.38277778 Sbpec     3.0    49.    50.  7465.000  13.54   1.34    28.0 -9999.9   - 15.90 * II:      Dec         *Kinmanetal.
1963A     M+05-36-32      231.75416667  26.45000000 231.75004167  26.45044444 Sb        3.0    62.  -100. 10400.000  17.50   0.64   -10.0     1.0   - 18.10 * I        Jan22       *Zwicky
1963B     A151131+0514    227.87916667   5.24388889 227.88091667   5.24411111 S       -99.9  -100.  -100. 11800.000  15.30 -99.90     3.0    -6.0   - 17.00 * I        Jan23       *Zwicky
1963C     M+05-31-32      194.45000000  27.88305556 194.44891667  27.88494444 E        -4.8  -100.  -100.  6489.000  15.57   0.74    -5.0     6.0   - 15.60 - I        Jan26       Zwicky
1963D     NGC4146         182.57500000  26.43111111  -9.00000000 -99.00000000 SBab      1.9    24.  -100.  6522.000  13.68   1.13    19.0   -27.0   B 15.95 - Ia*      Jan23       Rosino
1963E     IC1703           21.60416667  -1.63861111  21.60516667  -1.64166667 S0/a     -0.8    62.    45.  5623.000  14.73   1.22     2.0   -11.0   - 16.50 * I        Jan23       *Mendez
1963F     M+05-36-18      230.60833333  27.82666667 230.60775000  27.82455556 E2      -99.9  -100.  -100. 22175.000  16.98 -99.90    -1.0    -7.0   V 17.60 * -        Mar25       *Zwicky
1963G     IC3112          184.45000000  26.03083333 184.45395833  26.02569444 Sb:     -99.9    60.  -100.  7741.000  15.24   0.94     7.0   -17.0   - 15.80 * -        Feb25       *Kurochkin
1963H     A152221+0523    230.58750000   5.39250000 230.58875000   5.39272222 E3      -99.9  -100.  -100.  4994.000  15.20 -99.90    -6.0     5.0   - 18.50 * -        Mar25       *Zwicky
1963I     NGC4178         183.19166667  10.86361111 183.19004167  10.85861111 SBcd      7.5    90.    30.   376.000  11.83   1.70   -10.0   -22.0   B 13.30 - Ia       May5        Zaytseva
1963J     NGC3913         177.66250000  55.35333333 177.65958333  55.35041667 Scd       6.9    10.  -100.   954.000  13.44   1.41    -5.0   -12.0   B 13.30 - Ia       May24       Zwicky,Wild
